ID,EVENT_DATE
4294,2009-08-28
4295,2012-12-11
4296,2008-05-07
4297,2007-09-28
4298,2013-12-05
4299,2017-07-05
4300,2011-10-13
4301,2012-03-31
4302,2004-01-04
4303,2018-12-11
4304,2018-10-30
4305,2016-11-23
4306,2018-01-01
4307,1999-09-27
4308,2015-12-30
4309,2019-08-12
4310,2011-06-03
4311,2006-12-14
4312,2009-03-07
4313,2011-03-17
4314,2018-12-21
4315,2017-05-02
4316,2019-05-31
4317,2007-08-07
4318,2001-07-22
4319,2018-01-26
4320,2015-03-31
4321,2019-10-01
4322,2001-08-10
4323,2014-01-28
4324,2002-05-02
4325,2005-08-17
4326,2007-06-10
4327,2011-10-21
4328,2009-03-06
4329,2012-06-03
4330,2001-02-10
4331,2009-07-21
4332,2004-11-18
4333,2010-03-02
4334,2018-06-20
4335,2004-10-02
4336,2018-08-09
4337,2012-09-27
4338,2018-07-21
4339,2019-09-03
4340,2009-07-17
4341,2014-09-08
4342,2018-08-21
4343,2011-10-06
4344,2014-01-31
4345,2017-09-09
4346,2009-07-29
4347,2019-10-15
4348,2011-12-03
4349,2017-10-26
4350,2009-10-23
4351,2005-09-09
4352,2010-07-07
4353,2014-02-13
4354,2017-08-08
4355,2015-08-03
4356,2006-07-19
4357,2013-08-03
4358,2013-12-15
4359,2012-02-19
4360,2008-11-29
4361,2018-06-28
4362,2005-01-29
4363,2015-02-08
4364,2019-05-25
4365,2002-06-27
4366,2012-02-08
4367,2013-10-14
4368,2014-02-05
4369,2017-01-27
4370,2006-10-18
4371,2017-02-20
4372,2008-10-28
4373,2018-03-08
4374,2005-07-24
4375,2014-09-15
4376,2011-10-01
4377,2013-07-19
4378,2010-08-09
4379,2019-11-23
4380,2011-11-17
4381,2013-07-07
4382,2015-10-29
4383,2006-08-12
4384,2014-11-20
4385,2016-12-09
4386,2015-08-11
4387,2017-08-13
4388,2015-05-12
4389,1999-11-28
4390,2008-08-16
4391,2015-03-16
4392,2016-11-30
4393,2019-02-05
4394,2018-09-27
4395,2017-01-11
4396,2015-07-26
4397,2013-10-04
4398,2010-11-04
4399,2003-08-28
4400,2008-03-21
4401,2014-11-15
4402,2012-09-10
4403,2018-03-23
4404,1999-11-13
4405,2005-01-23
4406,2013-11-07
4407,2012-12-06
4408,2013-06-10
4409,2016-10-02
4410,2013-11-27
4411,2006-01-13
4412,2008-01-21
4413,2019-08-05
4414,2017-08-27
4415,2019-10-22
4416,2017-11-24
4417,2016-06-01
4418,2019-02-04
4419,2017-11-09
4420,2010-05-20
4421,2009-06-28
4422,2003-09-10
4423,2000-10-15
4424,2012-10-29
4425,2008-07-04
4426,2007-02-21
4427,2014-03-08
4428,2018-08-12
4429,2009-02-12
4430,2002-12-01
4431,2008-12-18
4432,2013-10-10
4433,2004-04-12
4434,2016-04-22
4435,2018-11-25
4436,2016-05-23
4437,2000-10-23
4438,2019-09-19
4439,2014-07-24
4440,2017-06-09
4441,2011-08-10
4442,2003-08-22
4443,2013-06-25
4444,2018-08-27
4445,2013-01-20
4446,2007-04-18
4447,2006-01-27
4448,2004-04-22
4449,2012-08-12
4450,2009-07-22
4451,2014-05-07
4452,2014-11-10
4453,2019-12-28
4454,2018-08-29
4455,2018-04-09
4456,2011-08-27
4457,2015-01-04
4458,2004-07-15
4459,2013-04-05
4460,2011-06-29
4461,2008-09-01
4462,2008-12-31
4463,2001-12-25
4464,2019-07-25
4465,2005-11-25
4466,2002-11-14
4467,2017-04-14
4468,2009-10-19
4469,2009-12-08
4470,2017-09-01
4471,2013-06-09
4472,2019-06-21
4473,2015-07-16
4474,2012-11-18
4475,2012-10-05
4476,2013-03-17
4477,2018-11-05
4478,2011-09-12
4479,2017-07-28
4480,2019-06-30
4481,2016-07-15
4482,2014-08-02
4483,2015-09-08
4484,2013-10-30
4485,2017-07-13
4486,2015-06-06
4487,2003-10-27
4488,2011-07-15
4489,2010-11-27
4490,1999-07-14
4491,2014-09-25
4492,2014-01-05
4493,2014-04-29
4494,2011-02-23
4495,2019-07-12
4496,2003-04-15
4497,2019-11-02
4498,2008-08-12
4499,2014-11-23
4500,2007-06-11
4501,2011-08-10
4502,2005-10-29
4503,2005-05-22
4504,2013-03-16
4505,2019-08-10
4506,2010-07-15
4507,2016-11-28
4508,2019-03-07
4509,2018-06-15
4510,2017-01-10
4511,2016-10-12
4512,2016-03-14
4513,2013-09-26
4514,2012-09-18
4515,2012-01-07
4516,2009-06-03
4517,2010-06-12
4518,2009-07-28
4519,2013-05-04
4520,2009-09-29
4521,2003-12-29
4522,2012-08-30
4523,2011-06-23
4524,2010-09-27
4525,2003-02-19
4526,2018-08-26
4527,2018-08-27
4528,2014-07-28
4529,2012-02-10
4530,2002-05-01
4531,2006-09-02
4532,2017-04-09
4533,2007-05-13
4534,2016-06-29
4535,2001-05-22
4536,2018-03-01
4537,2002-08-04
4538,2019-07-04
4539,2015-06-29
4540,2017-11-25
4541,2006-07-27
4542,2005-11-11
4543,2018-05-15
4544,2006-02-10
4545,2006-08-01
4546,2019-04-21
4547,2009-03-31
4548,2009-05-07
4549,2015-07-22
4550,2007-05-17
4551,2012-09-18
4552,2017-01-21
4553,2015-06-10
4554,2016-04-20
4555,2008-09-28
4556,2017-08-11
4557,2018-07-09
4558,2005-09-27
4559,1999-08-10
4560,2016-03-08
4561,2016-03-10
4562,2018-12-29
4563,2018-03-10
4564,2018-09-18
4565,2017-05-19
4566,2007-10-08
4567,2006-12-14
4568,2019-11-08
4569,2008-05-03
4570,2013-03-03
4571,2014-01-18
4572,2012-07-22
4573,2013-06-05
4574,2016-08-17
4575,2015-06-25
4576,2005-06-23
4577,2017-04-06
4578,2008-04-02
4579,2019-12-02
4580,2019-04-27
4581,2016-01-15
4582,2019-08-10
4583,2008-05-07
4584,2018-01-13
4585,2019-03-31
4586,2003-12-24
4587,2018-02-04
4588,2019-11-16
4589,2005-05-30
4590,2019-08-18
4591,2016-01-01
4592,2011-06-02
4593,2002-07-30
4594,2014-08-30
4595,2013-12-26
4596,2017-05-13
4597,2017-01-24
4598,2018-05-01
4599,2016-01-17
4600,2018-07-26
4601,2014-11-25
4602,2005-10-28
4603,2017-05-06
4604,2012-03-08
4605,2017-05-14
4606,2015-10-13
4607,2017-11-11
4608,2016-07-12
4609,2003-05-29
4610,2012-10-02
4611,2017-08-31
4612,2002-04-08
4613,2010-08-30
4614,2013-02-11
4615,2015-07-20
4616,2016-07-30
4617,2012-10-31
4618,2013-11-25
4619,2012-05-19
4620,2015-10-12
4621,2009-04-18
4622,2008-08-25
4623,2012-01-04
4624,2017-07-06
4625,2017-08-03
4626,2005-11-20
4627,2017-05-01
4628,1998-11-09
4629,2012-03-27
4630,2017-01-18
4631,2016-09-24
4632,2017-09-14
4633,2009-11-22
4634,2015-06-25
4635,2016-10-29
4636,2003-12-03
4637,2018-06-08
4638,2019-08-25
4639,2008-11-01
4640,2002-09-09
4641,2014-07-12
4642,2009-06-29
4643,2011-03-31
4644,2011-12-28
4645,2019-06-13
4646,2019-10-29
4647,2004-09-13
4648,2017-02-04
4649,2019-12-21
4650,2011-02-10
4651,2013-01-03
4652,2005-07-10
4653,2018-10-01
4654,2014-08-26
4655,2019-05-24
4656,2016-10-28
4657,2010-09-24
4658,2012-01-22
4659,2009-01-12
4660,2018-03-11
4661,2005-02-17
4662,2008-09-18
4663,2002-06-07
4664,2011-06-30
4665,2015-07-16
4666,2019-11-21
4667,2018-10-12
4668,2011-01-29
4669,2019-11-02
4670,2014-12-08
4671,2016-09-06
4672,2007-04-24
4673,2018-03-29
4674,2014-10-07
4675,2003-03-03
4676,2011-10-29
4677,2006-03-23
4678,2019-02-12
4679,2002-02-13
4680,2004-07-29
4681,2015-09-20
4682,2008-11-16
4683,2003-10-16
4684,2015-09-21
4685,2007-07-11
4686,2007-01-12
4687,2016-09-28
4688,2012-09-29
4689,2018-10-04
4690,2009-12-11
4691,2000-11-27
4692,2013-10-16
4693,2019-02-09
4694,2014-02-13
4695,2019-03-17
4696,2018-04-27
4697,2018-12-06
4698,2017-05-17
4699,2012-07-09
4700,2011-06-05
4701,2018-05-10
4702,2018-08-15
4703,2016-12-28
4704,2003-01-22
4705,2003-11-01
4706,2014-07-01
4707,2017-02-09
4708,2006-08-30
4709,2009-03-09
4710,2003-02-07
4711,2005-06-23
4712,2013-04-06
4713,2015-09-11
4714,2008-11-21
4715,2019-10-21
4716,2005-06-06
4717,2010-11-14
4718,2001-06-04
4719,2014-12-30
4720,2014-05-27
4721,2009-11-01
4722,2014-08-20
4723,2006-09-04
4724,2004-08-31
4725,2014-02-05
4726,2007-06-13
4727,2005-07-02
4728,2019-02-24
4729,2006-11-01
4730,2018-05-11
4731,2016-09-16
4732,2018-01-27
4733,2004-09-18
4734,2018-06-20
4735,2009-05-29
4736,2016-05-20
4737,2019-05-28
4738,2009-04-14
4739,2016-01-23
4740,2017-11-15
4741,2007-07-20
4742,2017-06-15
4743,2010-04-28
4744,2018-12-01
4745,2018-07-16
4746,2005-03-09
4747,2004-07-12
4748,2017-02-24
4749,2016-08-09
4750,2012-08-20
4751,2005-08-12
4752,2016-09-17
4753,2014-06-12
4754,2000-12-01
4755,2018-04-18
4756,2017-08-12
4757,2019-02-05
4758,2007-10-20
4759,2017-11-04
4760,2006-09-18
4761,1999-01-17
4762,2009-10-22
4763,2002-01-05
4764,2006-06-12
4765,2017-01-28
4766,2018-01-15
4767,2014-12-16
4768,2004-02-03
4769,2014-12-03
4770,2018-11-06
4771,2013-06-26
4772,2016-02-29
4773,2016-06-05
4774,2007-08-15
4775,2008-06-28
4776,2017-10-17
4777,2014-06-19
4778,2016-09-11
4779,2013-04-22
4780,2015-03-12
4781,2014-12-02
4782,2016-08-05
4783,2015-05-06
4784,2016-03-01
4785,2008-08-13
4786,2002-09-21
4787,2017-11-16
4788,2016-09-16
4789,2003-04-16
4790,2006-06-02
4791,2016-12-18
4792,2017-03-30
4793,2011-02-24
4794,2016-10-17
4795,2013-01-19
4796,2018-11-15
4797,2018-07-24
4798,2000-08-24
4799,2016-11-14
4800,2000-07-31
4801,2010-06-09
4802,2017-04-03
4803,2017-10-08
4804,2015-06-13
4805,2013-07-19
4806,2017-04-18
4807,2004-07-28
4808,2007-06-03
4809,2017-01-03
4810,2014-04-17
4811,2012-08-10
4812,2009-08-21
4813,2018-11-01
4814,2009-02-04
4815,2017-04-14
4816,2017-04-23
4817,2017-03-30
4818,2008-05-03
4819,2018-11-30
4820,2016-12-15
4821,2012-08-31
4822,2009-12-22
4823,2010-04-10
4824,2019-11-21
4825,2013-04-24
4826,2012-09-25
4827,2016-01-31
4828,2019-04-05
4829,2016-04-06
4830,2015-11-23
4831,2004-11-02
4832,1999-04-15
4833,2008-07-29
4834,2010-10-02
4835,2008-08-03
4836,2013-05-24
4837,2016-07-06
4838,2007-07-14
4839,2003-11-09
4840,2009-08-26
4841,2008-06-11
4842,2016-08-12
4843,2014-05-04
4844,2009-06-21
4845,2017-05-20
4846,2012-10-26
4847,2002-07-03
4848,2004-07-23
4849,2012-10-15
4850,2019-02-12
4851,2012-07-09
4852,2019-06-24
4853,2013-09-17
4854,2013-07-27
4855,2014-08-11
4856,2010-07-23
4857,2015-05-14
4858,2006-01-01
4859,2017-01-05
4860,2005-08-02
4861,2016-08-29
4862,1998-06-28
4863,2018-08-13
4864,2009-11-14
4865,2014-01-17
4866,2018-05-31
4867,2010-06-20
4868,2014-11-01
4869,2011-05-13
4870,2007-01-12
4871,2012-12-05
4872,2001-03-05
4873,2002-05-23
4874,2015-03-31
4875,2018-10-14
4876,2009-02-27
4877,2000-08-09
4878,2016-06-28
4879,2016-04-11
4880,2017-01-30
4881,2012-01-12
4882,2008-10-23
4883,2011-09-19
4884,2006-05-13
4885,2014-07-04
4886,2011-11-14
4887,2002-12-14
4888,2004-11-11
4889,2017-06-22
4890,2005-03-25
4891,2011-03-06
4892,2008-10-19
4893,2017-07-14
4894,2009-04-17
4895,2001-05-19
4896,2015-12-04
4897,2015-11-04
4898,2016-11-11
4899,2009-04-01
4900,2019-11-24
4901,2007-07-05
4902,2018-01-18
4903,2000-11-03
4904,2016-03-17
4905,2015-12-13
4906,2016-02-25
4907,2017-02-15
4908,2019-07-10
4909,2001-03-13
4910,2000-09-11
4911,2013-05-03
4912,2015-05-27
4913,2016-06-17
4914,2017-03-12
4915,2017-01-08
4916,2018-08-30
4917,2006-04-20
4918,2005-10-05
4919,2019-12-10
4920,2005-08-10
4921,2019-02-02
4922,2014-03-04
4923,2017-05-08
4924,2016-10-30
4925,2014-12-22
4926,2010-06-01
4927,2010-09-30
4928,2007-11-16
4929,2007-06-21
4930,2015-05-14
4931,2013-06-15
4932,2006-11-02
4933,2013-01-08
4934,2009-08-13
4935,2015-01-26
4936,2010-09-09
4937,2011-01-08
4938,2009-05-14
4939,2005-06-06
4940,2009-07-18
4941,2005-10-14
4942,2010-09-24
4943,2014-03-15
4944,2005-11-26
4945,2014-10-06
4946,2017-04-06
4947,2014-05-29
4948,2010-07-07
4949,2012-11-15
4950,2012-06-21
4951,2018-03-04
4952,1999-07-13
4953,2008-09-22
4954,2014-08-15
4955,2018-01-30
4956,2003-09-22
4957,2013-09-05
4958,2006-01-01
4959,2005-02-04
4960,2018-02-02
4961,2009-06-08
4962,2002-10-24
4963,2005-06-14
4964,2019-04-08
4965,2006-11-12
4966,2016-04-14
4967,2019-01-01
4968,2013-07-12
4969,2018-12-12
4970,2008-06-13
4971,2005-04-24
4972,2006-01-11
4973,2006-07-30
4974,2013-09-10
4975,2015-04-16
4976,2014-12-01
4977,1998-12-27
4978,2010-05-14
4979,2011-08-31
4980,2013-08-26
4981,2019-12-27
4982,2015-07-09
4983,2002-02-08
4984,2015-11-23
4985,2013-10-26
4986,2010-10-30
4987,2011-02-21
4988,2006-12-20
4989,2017-05-29
4990,2014-03-02
4991,2013-03-25
4992,2011-04-26
4993,2019-10-22
4994,2016-05-09
4995,2009-03-06
4996,2005-05-06
4997,2008-07-24
4998,2018-12-17
4999,2014-03-31
5000,1998-05-31
5001,2017-07-23
5002,2017-09-09
5003,2019-10-04
5004,2014-09-16
5005,2010-06-10
5006,2016-07-29
5007,2009-12-24
5008,2018-12-13
5009,2015-12-16
5010,2009-08-10
5011,2017-06-12
5012,2014-08-16
5013,2019-07-03
5014,2018-12-08
5015,2005-11-28
5016,2017-11-17
5017,2011-01-30
5018,2019-11-11
5019,2002-08-20
5020,2007-03-06
5021,2005-12-01
5022,2015-07-07
5023,1998-10-11
5024,2015-11-20
5025,2009-10-16
5026,2014-10-03
5027,2003-06-22
5028,2014-11-29
5029,2005-04-01
5030,2017-01-17
5031,2009-05-10
5032,2018-06-29
5033,2012-02-09
5034,2016-11-30
5035,2019-06-23
5036,2019-02-26
5037,2010-10-22
5038,2002-10-21
5039,2019-06-23
5040,2018-05-13
5041,2007-06-09
5042,2016-09-05
5043,2017-09-12
5044,2019-12-12
5045,2019-03-13
5046,2015-03-23
5047,2011-07-28
5048,2005-05-25
5049,2016-07-08
5050,2018-09-13
5051,2009-12-06
5052,2017-01-25
5053,2018-08-26
5054,2010-08-01
5055,2018-09-10
5056,2012-09-10
5057,2019-09-27
5058,2016-06-13
5059,2019-02-19
5060,2013-07-29
5061,2008-06-28
5062,2019-06-24
5063,1998-02-12
5064,2017-08-08
5065,2016-06-03
5066,2018-03-09
5067,2018-11-19
5068,2018-04-02
5069,2010-05-14
5070,2017-08-12
5071,2013-07-26
5072,2017-09-18
5073,2012-02-29
5074,2014-09-19
5075,2010-11-05
5076,2004-07-23
5077,2017-06-02
5078,2014-10-26
5079,2008-12-27
5080,2018-09-02
5081,2009-09-30
5082,2017-10-05
5083,2006-12-30
5084,2003-02-03
5085,2015-11-05
5086,2016-09-28
5087,2009-11-16
5088,2016-07-18
5089,2017-12-18
5090,2016-05-25
5091,2016-11-11
5092,2004-01-13
5093,2010-03-07
5094,2009-05-29
5095,2018-06-18
5096,2012-08-17
5097,2014-12-24
5098,2011-09-04
5099,2008-07-17
5100,2013-06-15
5101,2013-03-11
5102,2019-04-05
5103,2018-04-23
5104,2010-10-01
5105,2016-08-14
5106,2010-09-29
5107,2002-06-13
5108,2009-08-15
5109,2009-03-09
5110,2008-03-27
5111,2007-05-23
5112,2009-05-01
5113,2017-12-10
5114,2017-01-23
5115,1999-12-27
5116,2014-04-20
5117,2019-03-11
5118,2019-07-22
5119,2014-09-18
5120,2008-01-25
5121,2017-07-13
5122,2007-06-25
5123,2008-07-31
5124,2013-06-04
5125,2014-11-04
5126,2014-11-02
5127,2013-06-06
5128,2013-09-23
5129,2011-06-15
5130,2015-06-19
5131,2019-11-09
5132,2010-10-22
5133,2018-08-11
5134,2010-04-21
5135,2011-11-23
5136,2017-03-06
5137,2012-07-24
5138,2018-11-09
5139,2011-07-11
5140,2001-04-06
5141,2009-01-23
5142,2008-01-08
5143,2018-10-15
5144,2003-07-24
5145,2001-01-19
5146,2015-11-06
5147,2015-02-07
5148,2000-12-18
5149,2010-08-24
5150,2019-09-10
5151,2010-08-14
5152,2011-08-26
5153,2001-12-30
5154,2010-10-29
5155,2019-06-10
5156,2016-03-08
5157,2019-08-12
5158,2011-09-16
5159,2007-09-07
5160,2005-07-20
5161,2012-08-27
5162,2005-11-25
5163,2015-02-14
5164,2004-09-10
5165,2012-05-28
5166,2019-10-31
5167,2000-11-06
5168,2019-01-29
5169,2018-12-25
5170,2010-01-06
5171,2008-08-18
5172,2016-12-05
5173,2018-06-21
5174,2017-07-16
5175,2018-08-10
5176,2015-03-09
5177,2018-09-17
5178,2012-12-11
5179,2007-01-08
5180,2010-11-22
5181,2014-02-19
5182,2019-07-11
5183,2014-05-20
5184,2014-05-04
5185,2014-06-16
5186,2016-08-18
5187,2019-02-19
5188,2009-05-22
5189,2019-01-09
5190,2010-11-22
5191,2007-01-16
5192,2011-09-14
5193,2018-08-06
5194,2013-11-17
5195,2014-07-02
5196,2013-01-14
5197,2019-11-24
5198,2017-06-29
5199,2014-06-10
5200,2015-09-16
5201,1999-02-10
5202,2018-03-23
5203,2001-09-26
5204,2016-12-20
5205,2011-06-06
5206,2013-01-04
5207,2011-04-15
5208,2011-05-25
5209,2013-12-08
5210,2019-10-18
5211,2008-09-24
5212,2013-05-13
5213,2008-07-25
5214,2010-01-21
5215,2013-09-23
5216,2006-04-26
5217,2013-06-13
5218,2014-10-07
5219,2011-04-17
5220,2012-12-17
5221,2016-02-19
5222,2017-11-05
5223,2008-05-18
5224,2019-02-15
5225,2005-11-06
5226,2015-09-16
5227,2002-09-03
5228,2019-02-08
5229,2009-08-28
5230,2016-04-21
5231,2014-11-06
5232,2018-03-19
5233,2019-11-07
5234,2002-12-27
5235,2017-01-10
5236,2014-08-14
5237,2014-01-03
5238,2019-08-11
5239,2010-12-20
5240,2007-06-09
5241,2013-08-18
5242,2008-08-10
5243,2008-08-20
5244,2019-02-26
5245,2019-09-14
5246,2019-11-12
5247,2016-08-28
5248,2010-11-06
5249,2014-03-25
5250,2005-12-18
5251,2016-08-10
5252,2005-09-10
5253,2012-06-27
5254,2006-07-22
5255,2009-12-10
5256,2014-09-07
5257,2018-02-02
5258,2000-08-13
5259,2016-06-02
5260,2016-11-06
5261,2005-02-20
5262,2019-09-05
5263,2017-11-23
5264,2006-09-23
5265,2011-05-30
5266,2014-04-10
5267,2014-12-21
5268,2016-07-02
5269,2017-05-21
5270,2001-08-16
5271,2017-09-09
5272,2000-08-14
5273,2018-04-23
5274,2013-01-14
5275,2011-11-11
5276,2012-06-28
5277,2009-06-07
5278,2008-10-19
5279,2006-01-17
5280,2003-06-17
5281,2009-07-14
5282,2007-06-11
5283,2017-03-12
5284,2004-07-29
5285,2015-02-17
5286,2003-06-19
5287,2008-10-28
5288,2019-11-16
5289,2014-10-25
5290,2017-03-29
5291,2012-04-14
5292,2014-04-26
5293,2011-06-13
5294,2018-06-11
5295,2012-03-02
5296,2009-05-21
5297,2009-02-24
5298,2008-10-21
5299,2008-06-25
5300,2013-07-02
5301,2008-08-26
5302,2011-03-29
5303,2004-06-14
5304,2013-12-14
5305,2011-04-24
5306,2015-11-25
5307,2019-07-11
5308,2016-10-14
5309,2015-04-11
5310,2015-05-06
5311,2002-02-10
5312,2019-03-16
5313,2012-08-29
5314,2004-03-08
5315,2016-09-04
5316,2019-06-30
5317,2009-06-20
5318,2012-04-10
5319,2015-02-08
5320,2003-05-04
5321,2018-07-12
5322,2001-02-24
5323,2015-07-22
5324,2007-08-27
5325,2007-10-05
5326,2005-09-08
5327,2005-06-04
5328,2001-10-08
5329,2017-11-15
5330,2014-07-12
5331,2007-01-24
5332,2008-01-18
5333,2013-12-28
5334,2013-02-16
5335,2018-03-14
5336,2014-03-21
5337,2004-12-12
5338,2014-08-28
5339,2009-06-17
5340,2014-03-13
5341,2009-08-24
5342,2016-08-28
5343,2018-06-24
5344,2014-04-25
5345,2014-01-08
5346,2014-03-31
5347,2017-05-20
5348,2017-12-07
5349,2017-11-30
5350,2006-09-09
5351,2019-06-12
5352,2011-04-27
5353,2013-06-12
5354,2003-02-10
5355,2019-08-02
5356,2006-02-21
5357,2019-10-03
5358,2011-11-18
5359,2005-06-23
5360,2001-11-05
5361,2006-01-16
5362,2015-04-07
5363,2009-12-19
5364,2013-02-01
5365,2005-03-17
5366,2007-07-31
5367,2000-01-31
5368,2009-09-27
5369,2011-12-30
5370,2006-12-23
5371,2018-07-02
5372,2013-12-19
5373,2019-08-12
5374,2014-08-25
5375,2013-09-15
5376,2013-11-20
5377,2003-09-24
5378,2014-10-20
5379,2017-05-26
5380,2019-01-06
5381,2014-09-30
5382,2005-10-19
5383,2014-07-25
5384,2001-11-18
5385,2018-01-09
5386,2014-08-19
5387,2015-12-12
5388,2013-10-27
5389,2008-01-10
5390,2018-07-04
5391,2014-11-12
5392,2018-04-29
5393,2013-08-09
5394,2012-05-20
5395,2015-06-26
5396,2016-08-19
5397,2008-12-02
5398,2019-07-28
5399,2008-12-15
5400,2018-09-21
5401,2018-10-17
5402,2004-01-13
5403,2010-03-04
5404,2017-08-25
5405,2018-01-08
5406,2010-02-22
5407,2016-09-17
5408,2017-08-09
5409,2015-05-30
5410,2016-08-28
5411,2011-07-10
5412,2015-05-20
5413,2016-01-18
5414,2007-07-17
5415,2013-01-27
5416,2014-03-06
5417,2010-12-17
5418,2013-09-08
5419,2016-09-30
5420,2010-02-12
5421,2009-09-04
5422,2018-12-07
5423,2006-08-14
5424,2009-01-20
5425,2007-01-30
5426,2004-10-07
5427,2013-12-05
5428,2019-05-24
5429,2016-08-29
5430,2013-10-14
5431,2017-04-30
5432,2009-10-27
5433,2016-11-06
5434,2003-01-31
5435,2008-03-15
5436,2004-12-08
5437,2013-04-05
5438,2015-02-20
5439,2003-05-24
5440,2019-10-03
5441,2010-11-17
5442,2017-09-21
5443,2008-09-09
5444,2015-12-07
5445,2008-08-31
5446,2006-10-20
5447,2016-01-17
5448,2019-06-21
5449,2012-09-19
5450,2018-09-11
5451,2009-03-15
5452,2000-04-04
5453,2016-12-02
5454,2010-08-04
5455,2015-04-22
5456,2015-01-12
5457,2012-10-30
5458,2018-05-12
5459,2005-06-01
5460,2012-12-19
5461,2015-01-10
5462,2015-03-16
5463,2008-07-24
5464,2011-07-31
5465,2013-12-27
5466,2018-08-08
5467,2007-03-14
5468,1999-03-23
5469,2007-02-02
5470,2007-10-29
5471,2017-04-13
5472,2010-07-17
5473,2016-09-11
5474,2010-07-02
5475,2005-07-29
5476,2008-12-22
5477,2018-10-06
5478,2015-03-21
5479,2014-09-16
5480,2006-12-23
5481,2009-08-12
5482,2003-02-21
5483,2006-06-13
5484,2019-07-08
5485,2014-07-12
5486,2017-05-20
5487,2016-05-03
5488,2007-08-19
5489,2013-09-20
5490,2008-10-11
5491,2002-10-07
5492,2012-11-06
5493,2017-09-01
5494,2006-10-20
5495,2019-05-14
5496,2012-08-18
5497,2013-06-18
5498,2011-09-26
5499,2007-10-24
5500,2011-09-06
5501,2013-09-14
5502,2018-03-02
5503,2010-02-18
5504,2012-05-08
5505,2013-08-17
5506,2018-01-10
5507,2003-12-10
5508,2016-10-14
5509,2006-11-16
5510,2018-01-16
5511,2008-11-02
5512,2014-05-29
5513,2012-08-05
5514,2011-06-26
5515,2010-05-18
5516,2013-10-04
5517,2016-02-06
5518,2015-05-08
5519,2013-06-05
5520,2015-08-19
5521,2015-04-19
5522,1999-02-22
5523,2013-09-20
5524,2019-06-19
5525,2018-04-12
5526,2013-08-11
5527,2002-09-13
5528,2013-12-25
5529,2016-09-28
5530,2001-09-26
5531,2013-05-21
5532,2013-01-14
5533,2018-06-08
5534,2013-07-20
5535,2015-09-02
5536,2012-01-10
5537,2018-11-14
5538,2005-08-23
5539,2017-11-24
5540,2016-11-29
5541,2019-05-11
5542,2016-02-15
5543,2012-03-15
5544,2012-01-02
5545,2019-08-21
5546,2005-11-08
5547,2010-03-20
5548,2018-10-09
5549,2007-02-01
5550,2019-02-01
5551,2017-05-10
5552,2017-04-08
5553,2000-08-25
5554,2018-07-30
5555,2005-03-19
5556,2017-08-10
5557,2018-01-10
5558,2017-12-17
5559,2007-12-31
5560,2015-04-03
5561,2018-08-01
5562,2018-10-03
5563,2019-10-08
5564,2017-07-11
5565,2015-06-08
5566,2002-12-23
5567,2013-06-05
5568,2004-05-30
5569,2012-10-28
5570,2018-07-01
5571,2017-05-26
5572,2018-12-31
5573,2006-09-09
5574,2004-10-13
5575,2017-08-31
5576,2001-03-04
5577,2018-02-08
5578,2016-07-18
5579,2019-09-29
5580,2004-10-01
5581,2012-11-18
5582,2016-02-07
5583,2018-10-26
5584,1999-08-05
5585,2012-01-24
5586,2001-10-31
5587,2019-07-09
5588,2005-09-27
5589,2019-06-27
5590,2018-11-19
5591,2016-04-29
5592,2010-10-24
5593,2011-01-14
5594,2013-08-27
5595,2016-06-21
5596,2018-11-27
5597,1999-06-01
5598,2019-05-11
5599,2014-07-07
5600,2008-11-13
5601,2012-06-06
5602,2003-11-03
5603,2007-02-07
5604,2005-07-02
5605,2010-09-04
5606,2006-06-30
5607,2017-09-08
5608,2015-09-27
5609,2019-06-26
5610,2014-12-29
5611,2018-06-16
5612,2008-03-17
5613,2010-09-09
5614,2013-12-09
5615,2013-11-29
5616,2013-01-26
5617,2002-03-04
5618,2010-08-18
5619,2011-03-25
5620,2013-01-01
5621,2011-09-01
5622,2004-08-19
5623,2009-02-19
5624,2016-06-14
5625,2012-09-08
5626,1999-03-20
5627,2014-02-10
5628,2012-12-25
5629,2018-09-11
5630,2019-06-11
5631,2001-06-03
5632,2013-08-21
5633,2018-07-27
5634,2007-11-17
5635,2009-09-04
5636,2014-08-13
5637,2019-05-31
5638,2016-12-14
5639,2005-11-21
5640,2019-11-02
5641,2017-11-25
5642,2016-03-19
5643,2005-03-25
5644,2019-08-02
5645,2008-05-10
5646,2019-08-28
5647,2019-09-15
5648,2007-10-01
5649,2016-07-17
5650,2015-11-08
5651,2014-11-15
5652,2019-11-04
5653,2018-11-12
5654,2016-02-16
5655,2004-03-07
5656,2014-11-01
5657,2012-03-27
5658,2017-11-29
5659,2012-05-02
5660,2011-10-28
5661,2012-09-07
5662,2012-10-24
5663,2012-11-12
5664,2013-01-16
5665,2016-02-28
5666,2008-06-27
5667,2009-12-10
5668,2011-10-03
5669,2013-05-12
5670,2017-04-26
5671,2012-12-23
5672,2014-07-20
5673,2002-08-01
5674,2016-03-28
5675,2010-05-01
5676,2019-06-20
5677,2018-06-11
5678,2007-11-09
5679,2013-03-16
5680,2008-08-25
5681,2016-08-30
5682,2014-11-21
5683,2003-12-31
5684,2013-06-05
5685,2009-05-25
5686,2010-02-27
5687,2004-09-26
5688,2018-03-20
5689,2012-02-11
5690,2007-06-04
5691,2004-01-01
